id	gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	clase	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	author_id
855	24776013																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1295										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1295	CNP-P-1295																														1983-02-03T00:00:00Z				1983	2	3																AR												-46	-65.550003																																										urn:lsid:marinespecies.org:taxname:271562	2420193						Dipturus trachyderma (Krefft & Stehmann, 1975)								Animalia	Chordata	Elasmobranchii	Rajiformes	Rajidae	Dipturus		trachyderma		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.539Z			89				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2420193	2420193	1	44	121	884	5877	2420137		2420193	Dipturus trachyderma	Dipturus	Dipturus trachyderma (Krefft & Stehmann, 1975)		DWC_ARCHIVE	2020-02-10T14:21:32.539Z	2020-02-07T01:14:53.190Z	false			1
856	24778668																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2831										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2831	CNP-P-2831																														1978-04-15T00:00:00Z				1978	4	15																AR												-38	-56.966667																																										urn:lsid:marinespecies.org:taxname:234633	2385878						Patagonotothen ramsayi (Regan, 1913)								Animalia	Chordata	Actinopterygii	Perciformes	Nototheniidae	Patagonotothen		ramsayi		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.537Z			47				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2385878	2385878	1	44	204	587	8549	2385854		2385878	Patagonotothen ramsayi	Patagonotothen	Patagonotothen ramsayi (Regan, 1913)		DWC_ARCHIVE	2020-02-10T14:21:32.537Z	2020-02-07T01:14:53.190Z	false			1
857	24777337																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1967										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1967	CNP-P-1967																														1983-02-04T00:00:00Z				1983	2	4																AR												-46.733334	-63.683334																																										urn:lsid:marinespecies.org:taxname:272449	2415616						Macruronus magellanicus Lönnberg, 1907								Animalia	Chordata	Actinopterygii	Gadiformes	Merlucciidae	Macruronus		magellanicus		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.537Z			108				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2415616	2415616	1	44	204	549	3703	2415613		2415616	Macruronus magellanicus	Macruronus	Macruronus magellanicus Lönnberg, 1907		DWC_ARCHIVE	2020-02-10T14:21:32.537Z	2020-02-07T01:14:53.190Z	false			1
858	24776004																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1286										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1286	CNP-P-1286																														1978-09-07T00:00:00Z				1978	9	7																AR												-51.516666	-63.400002																																										urn:lsid:marinespecies.org:taxname:271545	2420256						Dipturus flavirostris (Philippi, 1892)								Animalia	Chordata	Elasmobranchii	Rajiformes	Rajidae	Dipturus		flavirostris		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.537Z			179				COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84		true	true	2420256	2420256	1	44	121	884	5877	2420137		2420256	Dipturus flavirostris	Dipturus	Dipturus flavirostris (Philippi, 1892)		DWC_ARCHIVE	2020-02-10T14:21:32.537Z	2020-02-07T01:14:53.190Z	false			1
859	24777344																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1974										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1974	CNP-P-1974																														1983-02-06T00:00:00Z				1983	2	6																AR												-45.483334	-60.266666																																										urn:lsid:marinespecies.org:taxname:272449	2415616						Macruronus magellanicus Lönnberg, 1907								Animalia	Chordata	Actinopterygii	Gadiformes	Merlucciidae	Macruronus		magellanicus		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.537Z			117				COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84		true	true	2415616	2415616	1	44	204	549	3703	2415613		2415616	Macruronus magellanicus	Macruronus	Macruronus magellanicus Lönnberg, 1907		DWC_ARCHIVE	2020-02-10T14:21:32.537Z	2020-02-07T01:14:53.190Z	false			1
860	24779999																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3621										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3621	CNP-P-3621																														1976-11-21T00:00:00Z				1976	11	21																AR												-50.833332	-63.566666																																										urn:lsid:marinespecies.org:taxname:282684	2418532						Schroederichthys bivius (Müller & Henle, 1838)								Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.537Z			149				COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84		true	true	2418532	2418532	1	44	121	887	2208	2418531		2418532	Schroederichthys bivius	Schroederichthys	Schroederichthys bivius (Müller & Henle, 1838)		DWC_ARCHIVE	2020-02-10T14:21:32.537Z	2020-02-07T01:14:53.190Z	false			1
861	24777335																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1965										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1965	CNP-P-1965																														1983-02-02T00:00:00Z				1983	2	2																AR												-45.016666	-64.183334																																										urn:lsid:marinespecies.org:taxname:272449	2415616						Macruronus magellanicus Lönnberg, 1907								Animalia	Chordata	Actinopterygii	Gadiformes	Merlucciidae	Macruronus		magellanicus		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.539Z			92				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2415616	2415616	1	44	204	549	3703	2415613		2415616	Macruronus magellanicus	Macruronus	Macruronus magellanicus Lönnberg, 1907		DWC_ARCHIVE	2020-02-10T14:21:32.539Z	2020-02-07T01:14:53.190Z	false			1
862	24776007																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1289										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1289	CNP-P-1289																														1978-08-30T00:00:00Z				1978	8	30																AR												-42.416668	-63.166668																																										urn:lsid:marinespecies.org:taxname:271545	2420256						Dipturus flavirostris (Philippi, 1892)								Animalia	Chordata	Elasmobranchii	Rajiformes	Rajidae	Dipturus		flavirostris		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.538Z			67				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2420256	2420256	1	44	121	884	5877	2420137		2420256	Dipturus flavirostris	Dipturus	Dipturus flavirostris (Philippi, 1892)		DWC_ARCHIVE	2020-02-10T14:21:32.538Z	2020-02-07T01:14:53.190Z	false			1
863	24779998																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3620										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3620	CNP-P-3620																														1976-11-20T00:00:00Z				1976	11	20																AR												-51.966667	-66.050003																																										urn:lsid:marinespecies.org:taxname:282684	2418532						Schroederichthys bivius (Müller & Henle, 1838)								Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.538Z			120				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2418532	2418532	1	44	121	887	2208	2418531		2418532	Schroederichthys bivius	Schroederichthys	Schroederichthys bivius (Müller & Henle, 1838)		DWC_ARCHIVE	2020-02-10T14:21:32.538Z	2020-02-07T01:14:53.190Z	false			1
864	24778666																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2830										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2830	CNP-P-2830																														1978-04-14T00:00:00Z				1978	4	14																AR												-37.983334	-55.966667																																										urn:lsid:marinespecies.org:taxname:234633	2385878						Patagonotothen ramsayi (Regan, 1913)								Animalia	Chordata	Actinopterygii	Perciformes	Nototheniidae	Patagonotothen		ramsayi		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.538Z			87				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2385878	2385878	1	44	204	587	8549	2385854		2385878	Patagonotothen ramsayi	Patagonotothen	Patagonotothen ramsayi (Regan, 1913)		DWC_ARCHIVE	2020-02-10T14:21:32.538Z	2020-02-07T01:14:53.190Z	false			1
865	24777336																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1966										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1966	CNP-P-1966																														1983-02-03T00:00:00Z				1983	2	3																AR												-46.383335	-64.73333																																										urn:lsid:marinespecies.org:taxname:272449	2415616						Macruronus magellanicus Lönnberg, 1907								Animalia	Chordata	Actinopterygii	Gadiformes	Merlucciidae	Macruronus		magellanicus		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.538Z							GEODETIC_DATUM_ASSUMED_WGS84		true	false	2415616	2415616	1	44	204	549	3703	2415613		2415616	Macruronus magellanicus	Macruronus	Macruronus magellanicus Lönnberg, 1907		DWC_ARCHIVE	2020-02-10T14:21:32.538Z	2020-02-07T01:14:53.190Z	false			1
866	24777338																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1968										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1968	CNP-P-1968																														1983-02-04T00:00:00Z				1983	2	4																AR												-46.666668	-63.166668																																										urn:lsid:marinespecies.org:taxname:272449	2415616						Macruronus magellanicus Lönnberg, 1907								Animalia	Chordata	Actinopterygii	Gadiformes	Merlucciidae	Macruronus		magellanicus		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.538Z			109				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2415616	2415616	1	44	204	549	3703	2415613		2415616	Macruronus magellanicus	Macruronus	Macruronus magellanicus Lönnberg, 1907		DWC_ARCHIVE	2020-02-10T14:21:32.538Z	2020-02-07T01:14:53.190Z	false			1
867	24776009																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1291										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1291	CNP-P-1291																														1978-09-07T00:00:00Z				1978	9	7																AR												-51.5	-64.466667																																										urn:lsid:marinespecies.org:taxname:271545	2420256						Dipturus flavirostris (Philippi, 1892)								Animalia	Chordata	Elasmobranchii	Rajiformes	Rajidae	Dipturus		flavirostris		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.538Z			157				COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84		true	true	2420256	2420256	1	44	121	884	5877	2420137		2420256	Dipturus flavirostris	Dipturus	Dipturus flavirostris (Philippi, 1892)		DWC_ARCHIVE	2020-02-10T14:21:32.538Z	2020-02-07T01:14:53.190Z	false			1
868	24776008																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1290										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1290	CNP-P-1290																														1978-09-05T00:00:00Z				1978	9	5																AR												-49.466667	-63.516666																																										urn:lsid:marinespecies.org:taxname:271545	2420256						Dipturus flavirostris (Philippi, 1892)								Animalia	Chordata	Elasmobranchii	Rajiformes	Rajidae	Dipturus		flavirostris		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.538Z			140				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2420256	2420256	1	44	121	884	5877	2420137		2420256	Dipturus flavirostris	Dipturus	Dipturus flavirostris (Philippi, 1892)		DWC_ARCHIVE	2020-02-10T14:21:32.538Z	2020-02-07T01:14:53.190Z	false			1
869	24777339																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1969										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1969	CNP-P-1969																														1983-02-04T00:00:00Z				1983	2	4																AR												-46.599998	-62.166668																																										urn:lsid:marinespecies.org:taxname:272449	2415616						Macruronus magellanicus Lönnberg, 1907								Animalia	Chordata	Actinopterygii	Gadiformes	Merlucciidae	Macruronus		magellanicus		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.538Z			116				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2415616	2415616	1	44	204	549	3703	2415613		2415616	Macruronus magellanicus	Macruronus	Macruronus magellanicus Lönnberg, 1907		DWC_ARCHIVE	2020-02-10T14:21:32.538Z	2020-02-07T01:14:53.190Z	false			1
870	24779991																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3612										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3612	CNP-P-3612																														1976-11-19T00:00:00Z				1976	11	19																AR												-50.416668	-67.716667																																										urn:lsid:marinespecies.org:taxname:282684	2418532						Schroederichthys bivius (Müller & Henle, 1838)								Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.539Z			79				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2418532	2418532	1	44	121	887	2208	2418531		2418532	Schroederichthys bivius	Schroederichthys	Schroederichthys bivius (Müller & Henle, 1838)		DWC_ARCHIVE	2020-02-10T14:21:32.539Z	2020-02-07T01:14:53.190Z	false			1
871	24779992																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3613										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3613	CNP-P-3613																														1976-11-19T00:00:00Z				1976	11	19																AR												-50.700001	-68.183334																																										urn:lsid:marinespecies.org:taxname:282684	2418532						Schroederichthys bivius (Müller & Henle, 1838)								Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.539Z			89				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2418532	2418532	1	44	121	887	2208	2418531		2418532	Schroederichthys bivius	Schroederichthys	Schroederichthys bivius (Müller & Henle, 1838)		DWC_ARCHIVE	2020-02-10T14:21:32.539Z	2020-02-07T01:14:53.190Z	false			1
872	24777330																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1960										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1960	CNP-P-1960																														1970-01-20T00:00:00Z				1970	1	20																AR												-45.983334	-61.933334																																										urn:lsid:marinespecies.org:taxname:272449	2415616						Macruronus magellanicus Lönnberg, 1907								Animalia	Chordata	Actinopterygii	Gadiformes	Merlucciidae	Macruronus		magellanicus		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.539Z			114				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2415616	2415616	1	44	204	549	3703	2415613		2415616	Macruronus magellanicus	Macruronus	Macruronus magellanicus Lönnberg, 1907		DWC_ARCHIVE	2020-02-10T14:21:32.539Z	2020-02-07T01:14:53.190Z	false			1
873	24779996																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3618										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3618	CNP-P-3618																														1976-11-20T00:00:00Z				1976	11	20																AR												-52.549999	-67.533333																																										urn:lsid:marinespecies.org:taxname:282684	2418532						Schroederichthys bivius (Müller & Henle, 1838)								Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.539Z			104				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2418532	2418532	1	44	121	887	2208	2418531		2418532	Schroederichthys bivius	Schroederichthys	Schroederichthys bivius (Müller & Henle, 1838)		DWC_ARCHIVE	2020-02-10T14:21:32.539Z	2020-02-07T01:14:53.190Z	false			1
874	24778664																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2829										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2829	CNP-P-2829																														1978-04-13T00:00:00Z				1978	4	13																AR												-37.933334	-55.333332																																										urn:lsid:marinespecies.org:taxname:234633	2385878						Patagonotothen ramsayi (Regan, 1913)								Animalia	Chordata	Actinopterygii	Perciformes	Nototheniidae	Patagonotothen		ramsayi		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.539Z			120				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2385878	2385878	1	44	204	587	8549	2385854		2385878	Patagonotothen ramsayi	Patagonotothen	Patagonotothen ramsayi (Regan, 1913)		DWC_ARCHIVE	2020-02-10T14:21:32.539Z	2020-02-07T01:14:53.190Z	false			1
875	24777333																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1963										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1963	CNP-P-1963																														1970-01-22T00:00:00Z				1970	1	22																AR												-44.183334	-59.883335																																										urn:lsid:marinespecies.org:taxname:272449	2415616						Macruronus magellanicus Lönnberg, 1907								Animalia	Chordata	Actinopterygii	Gadiformes	Merlucciidae	Macruronus		magellanicus		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.539Z			142				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2415616	2415616	1	44	204	549	3703	2415613		2415616	Macruronus magellanicus	Macruronus	Macruronus magellanicus Lönnberg, 1907		DWC_ARCHIVE	2020-02-10T14:21:32.539Z	2020-02-07T01:14:53.190Z	false			1
876	24776001																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1283										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1283	CNP-P-1283																														1978-09-10T00:00:00Z				1978	9	10																AR												-49.416668	-58.683334																																										urn:lsid:marinespecies.org:taxname:271545	2420256						Dipturus flavirostris (Philippi, 1892)								Animalia	Chordata	Elasmobranchii	Rajiformes	Rajidae	Dipturus		flavirostris		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.539Z			435				COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84		true	true	2420256	2420256	1	44	121	884	5877	2420137		2420256	Dipturus flavirostris	Dipturus	Dipturus flavirostris (Philippi, 1892)		DWC_ARCHIVE	2020-02-10T14:21:32.539Z	2020-02-07T01:14:53.190Z	false			1
